timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727616.3710146,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10187860871,15644034341,16395321,25733403,100536,0,0,0,0,0,0,0,0,0,0,0,0,34737389,34710270,34957,34930,292,0,0,0,0,0,0,0,0
1776727616.8711305,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10228855689,15684999670,16436521,25774564,101039,0,0,0,0,0,0,0,0,0,0,0,0,40994818,40965329,41200,41161,503,0,0,0,0,0,0,0,0
1776727617.3712468,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10264283161,15720396883,16472220,25810243,101355,0,0,0,0,0,0,0,0,0,0,0,0,35427472,35397213,35699,35679,316,0,0,0,0,0,0,0,0
1776727617.8713646,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10304816848,15761354370,16513382,25851377,103356,0,0,0,0,0,0,0,0,0,0,0,0,40533687,40957487,41162,41134,2001,0,0,0,0,0,0,0,0
1776727618.3714797,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10340705586,15796759425,16549111,25887083,103382,0,0,0,0,0,0,0,0,0,0,0,0,35888738,35405055,35729,35706,26,0,0,0,0,0,0,0,0
1776727618.8715959,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10375443159,15831469724,16584058,25922015,103588,0,0,0,0,0,0,0,0,0,0,0,0,34737573,34710299,34947,34932,206,0,0,0,0,0,0,0,0
1776727619.3717105,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10416438237,15872435256,16625250,25963196,104186,0,0,0,0,0,0,0,0,0,0,0,0,40995078,40965532,41192,41181,598,0,0,0,0,0,0,0,0
1776727619.871826,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10451865970,15907832470,16660950,25998873,104216,0,0,0,0,0,0,0,0,0,0,0,0,35427733,35397214,35700,35677,30,0,0,0,0,0,0,0,0
1776727620.3719406,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10488960864,15945534388,16698979,26037304,105891,0,0,0,0,0,0,0,0,0,0,0,0,37094894,37701918,38029,38431,1675,0,0,0,0,0,0,0,0
1776727620.8720572,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10527598871,15983508183,16737095,26075148,106131,0,0,0,0,0,0,0,0,0,0,0,0,38638007,37973795,38116,37844,240,0,0,0,0,0,0,0,0
